id,Debt_to_Income_Ratio,Hard_Inquiries,Missed_Payments,Total_Outstanding_Debt,Loan_Deferrals,Early_Warning_Event,Change_in_FICO_Score,annual_inc,LOR,home_ownership,Age,Change_in_Employment_Status,Significant_Drop_in_Savings
68363282,13.02409425,2,1,28113.35205,0,0,-34,58000,417,MORTGAGE,48,0,277.3450346
68363316,28.23435806,3,1,78408.56251,1,0,-67,77000,101,MORTGAGE,36,0,3209.488067
68363386,26.45825633,1,0,60921.406,2,0,4,140000,254,MORTGAGE,52,0,2590.412427
68363424,32.8397735,1,1,44397.90755,0,0,8,50000,265,RENT,34,0,223.2547536
68363436,8.804084625,0,1,32663.89199,1,0,1,74000,279,MORTGAGE,52,0,2697.359855
68363450,8.257053638,0,0,41901.08011,0,0,43,55000,137,OWN,49,0,4558.190402
68363455,27.79708555,3,1,46107.63779,2,0,29,60000,105,RENT,38,0,114.8936967
68363510,10.62121783,1,0,49744.51876,2,0,37,190000,273,OWN,29,0,1057.325926
68363625,7.245040647,1,0,40496.25228,2,0,32,47630,192,RENT,48,0,1049.734307
68363639,23.74665255,3,0,67361.79,2,0,-10,32736,399,RENT,31,0,3324.815456
68363682,49.77230776,2,0,24511.38372,0,0,-8,128000,200,RENT,44,0,253.2537626
68363691,46.333868,1,1,58599.43153,0,0,-21,190000,160,RENT,43,0,328.3555396
68363720,21.87615128,1,1,52785.83879,0,0,23,65000,56,RENT,41,0,965.8681641
68363727,40.36379211,1,0,49895.10716,0,0,-52,75000,189,RENT,43,0,3817.865197
68363730,10.83836956,1,0,59451.91052,0,0,-8,600000,229,MORTGAGE,37,0,8633.863613
68363747,51.13379288,1,0,39983.62209,2,0,-7,55000,151,MORTGAGE,31,0,1579.891173
68363751,17.79014881,0,0,38453.80229,1,0,-11,65000,141,MORTGAGE,45,0,343.5120358
68363803,28.65416161,3,0,45656.56993,1,0,2,110000,181,OWN,60,0,4662.184556
68363810,28.50603265,1,1,42101.3915,0,0,-25,60000,136,RENT,50,0,354.0720863
68363820,31.56263491,0,1,46445.3225,0,0,34,200000,333,RENT,47,0,917.0826261
68363889,11.06828415,2,0,60800.38414,0,0,30,51914,376,MORTGAGE,35,0,2699.831376
68363937,72.4188937,2,0,51656.35982,0,0,26,55000,191,MORTGAGE,68,0,123.0362131
68363939,13.63489897,1,0,50445.78848,0,0,26,20000,89,RENT,46,0,1326.221961
68363946,52.6913209,3,1,53468.47854,0,0,76,84000,111,RENT,43,0,1045.987325
68363982,37.54094931,2,1,45046.70875,1,0,6,80000,176,RENT,48,0,5814.389048
68364015,20.36914622,2,0,63551.95413,0,0,-1,82000,109,MORTGAGE,30,0,1580.042608
68364021,7.468389757,0,1,58482.30358,2,0,61,15732,117,RENT,42,0,4372.03881
68364025,20.28792268,2,0,50083.37384,0,0,-10,75000,169,MORTGAGE,49,0,185.8035901
68364032,7.819615179,3,1,33012.14682,2,0,-17,126000,163,MORTGAGE,41,0,1631.855725
68364040,17.82716649,0,0,69640.32965,0,0,23,155000,127,MORTGAGE,25,0,2354.820633
68364065,13.38079161,0,0,59968.09211,1,0,4,48000,261,OWN,48,0,327.5761531
68364080,6.85559045,3,0,58506.74692,2,0,60,69000,154,MORTGAGE,38,0,3771.252417
68364233,16.12951238,3,0,75488.23103,1,0,12,101000,227,MORTGAGE,52,0,4226.239811
68364308,54.69162044,1,0,60432.19925,0,0,-10,65000,146,MORTGAGE,40,0,2265.549632
68364324,14.44854884,2,1,49271.8218,0,0,27,47000,207,RENT,32,0,1469.212183
68364347,16.99734341,3,0,42340.20332,0,0,-35,69010,120,RENT,42,0,2368.957656
68364371,7.504155708,3,0,41755.74303,1,0,-14,75000,132,RENT,41,0,671.4474527
68364407,34.02035634,3,0,54135.61778,0,0,26,134641.49,307,MORTGAGE,50,0,234.6634208
68364410,21.28607363,3,0,64500.07297,0,0,-30,63000,176,MORTGAGE,45,1,1606.148928
68364433,26.18175834,2,0,64669.15672,0,0,-10,45000,205,MORTGAGE,33,0,1317.623257
68364450,27.11636564,1,0,29292.95199,0,0,29,100000,195,MORTGAGE,46,0,1111.943791
68364478,20.90969601,1,1,63868.63411,0,0,37,65986,292,OWN,49,0,418.9822636
68364503,16.78812498,0,0,41174.48917,0,0,26,125000,227,OWN,32,0,422.1068065
68364520,44.00150746,2,0,55490.79898,0,0,-75,60000,116,RENT,42,0,8432.494956
68364523,12.02087857,0,0,61815.17409,2,0,12,125400,254,MORTGAGE,29,0,5235.479922
68364548,35.56315076,1,1,31501.69746,0,0,38,12406.8,237,OWN,55,0,583.4924757
68364574,4.730282353,0,0,53260.61672,0,0,61,110000,200,MORTGAGE,50,0,123.6135724
68364605,17.91312869,1,0,25681.83799,2,0,-34,78000,128,MORTGAGE,36,0,785.0774661
68364617,32.20371732,1,0,61878.68646,0,0,-38,93000,255,MORTGAGE,35,0,3730.960456
68364626,21.29452045,1,0,33356.22427,0,0,9,115000,104,MORTGAGE,40,0,505.685876
68364642,66.46052599,0,0,52861.20345,0,0,-41,78000,209,RENT,40,0,8281.648068
68364684,29.79968038,2,0,44503.49711,0,0,-5,60000,238,RENT,38,0,455.5047183
68364699,25.14151435,1,1,41443.19439,1,0,15,65000,370,RENT,40,0,1632.9468
68364707,29.53921404,3,0,19993.03558,0,0,30,99000,422,OWN,29,0,9727.095464
68364714,28.00240781,2,0,29012.84801,0,0,16,250000,271,MORTGAGE,29,0,278.7517798
68364715,17.82117376,1,0,48872.21305,0,0,30,55500,132,MORTGAGE,30,0,440.2449198
68364726,18.76528234,3,0,36048.20837,0,0,28,105000,182,MORTGAGE,42,0,1785.473563
68364729,37.49779682,1,2,45220.62392,0,0,8,120000,330,MORTGAGE,51,0,3115.282022
68364751,30.92117078,1,2,38197.78661,0,0,10,120000,180,RENT,62,1,2423.287715
68364753,8.940198647,0,1,45825.81478,2,0,49,105000,135,MORTGAGE,56,0,1779.065505
68364793,30.34234161,0,0,31974.14788,0,0,22,82988,76,RENT,32,0,1125.968401
68364811,17.65275482,3,2,42857.66907,1,0,24,98500,160,RENT,52,0,3086.316165
68364824,27.68519997,0,0,45980.54763,1,0,7,125000,193,MORTGAGE,42,0,303.046467
68364834,22.81754585,0,0,50442.96583,0,0,-39,110000,164,MORTGAGE,46,0,562.1415664
68364903,6.883580304,3,0,22626.461,0,0,-6,47000,122,OWN,56,0,3114.648616
68364917,34.98518862,0,0,50768.36464,2,0,10,425000,370,MORTGAGE,53,0,660.3336025
68364939,49.13133431,2,0,33321.53928,0,0,38,84000,350,MORTGAGE,34,0,297.5144216
68364958,54.23292021,0,0,29508.54403,1,0,50,95000,128,MORTGAGE,37,0,3702.571722
68364999,11.59342766,0,1,68470.17263,0,0,-7,50000,104,RENT,39,0,2928.384773
68365005,18.26566462,3,0,60942.88417,0,0,34,75900,137,MORTGAGE,42,0,2037.050849
68365029,13.68412871,1,0,58264.92332,1,0,-27,90000,235,OWN,44,0,2133.587894
68365098,15.56608662,1,1,46688.21904,1,0,10,90000,179,RENT,55,0,2179.879997
68365128,23.52949926,1,0,41287.6056,1,0,30,90000,325,RENT,39,0,2623.098982
68365143,22.84313846,1,0,72309.226,0,0,61,60000,149,MORTGAGE,36,0,756.9876714
68365168,50.68779298,1,0,52022.81026,1,0,-30,190000,515,OWN,42,0,4010.811073
68365237,13.96796293,3,1,36516.96352,1,0,-31,43500,117,MORTGAGE,34,0,601.2695857
68365271,46.42763509,2,0,35077.84331,0,0,53,69000,137,MORTGAGE,55,0,1067.906326
68365276,32.37715254,0,1,54667.73121,0,0,50,97000,297,OWN,29,0,1428.469577
68365297,51.11572658,3,0,44779.65268,0,0,7,55000,175,RENT,19,0,3282.145804
68365320,26.938175,1,0,65498.54249,0,0,15,90000,169,RENT,31,0,1135.467246
68365382,18.43611378,2,0,51081.63969,0,0,-11,30000,304,RENT,19,0,1418.274454
68365385,3.029480533,2,0,31990.76616,0,0,1,98000,160,MORTGAGE,61,0,3152.082004
68365393,13.29779447,0,0,77914.74085,0,0,4,100000,261,MORTGAGE,42,0,718.1810936
68365401,12.43772338,1,0,34691.47582,0,0,62,45000,146,RENT,37,0,232.8185774
68365448,16.66957316,1,0,31669.43265,1,0,45,150000,149,MORTGAGE,28,0,2374.454829
68365483,24.83880218,1,0,48741.37012,0,0,17,40000,153,RENT,42,0,2322.312859
68365533,39.37494838,0,0,56986.8446,1,0,-28,72000,204,MORTGAGE,58,0,1342.474601
68365563,41.51782646,1,0,36509.24441,0,0,-14,52000,163,RENT,21,0,2579.167348
68365629,26.54885183,1,1,60432.95381,0,0,-7,51000,128,RENT,48,0,130.2336437
68365639,8.751485699,1,0,42597.60205,0,0,31,30000,117,OWN,32,0,10357.98438
68365658,28.31375108,1,0,86677.55752,0,0,-50,75000,130,RENT,51,0,1324.044039
68365659,24.68604019,3,1,55002.06277,0,0,-6,60000,348,RENT,32,0,1674.493625
68365679,27.17013112,0,0,33725.53563,1,0,-2,77865,238,MORTGAGE,55,0,1520.917931
68365700,50.45288355,0,0,39446.70581,1,0,-44,87000,73,RENT,46,0,1573.324272
68365709,8.564179058,0,1,57397.24944,0,0,29,75000,254,MORTGAGE,30,0,3050.71867
68365730,23.01857158,0,1,37817.8526,0,0,-69,45000,88,RENT,31,0,148.3463386
68365751,8.03849538,0,0,48855.95106,1,0,-7,60000,153,RENT,38,0,5066.975242
68365754,17.1041847,2,1,79546.15726,1,0,-1,44000,113,MORTGAGE,29,0,841.086877
68365762,8.415403761,0,2,59597.08612,2,0,43,75000,127,MORTGAGE,24,0,1962.060112
68365779,29.67021285,0,0,58922.07551,0,0,21,45000,160,RENT,52,0,119.1361207
68365788,44.33984159,2,0,79759.55227,0,0,-54,41000,160,RENT,21,0,1341.431448
68365811,30.11346534,2,0,38616.26266,0,0,-27,56000,187,MORTGAGE,56,0,3373.808768
68365814,7.181649431,1,0,49751.57663,0,0,-46,170000,263,RENT,36,0,751.8651526
68365846,20.39786777,2,0,45450.23419,1,0,-3,60000,193,OWN,45,0,891.1040832
68365891,16.31312845,2,2,40603.37272,0,0,-23,32000,112,RENT,63,0,2067.020377
68365893,3.864479867,3,0,46171.65676,1,0,-6,34800,152,RENT,47,0,143.6054373
68365957,56.68046739,0,1,43164.8192,0,0,-33,77500,234,OWN,34,0,967.5871554
68365987,54.8312852,1,1,40128.32058,0,0,-22,86000,221,MORTGAGE,58,0,3041.846775
68365998,11.71123523,1,0,45568.09035,0,0,22,105000,136,RENT,22,0,2211.960623
68366017,36.44619878,3,2,40186.62125,0,0,23,78000,217,MORTGAGE,42,0,1575.790024
68366088,24.75757793,0,1,54862.90294,0,0,-29,45600,230,MORTGAGE,53,0,1761.631008
68366141,23.05215367,1,0,35679.67394,1,0,-72,75267,113,RENT,35,0,588.4761535
68366155,33.85908208,2,1,60886.60864,0,0,33,65000,196,OWN,30,0,5882.967979
68366171,13.51943635,2,3,56690.47966,0,0,-19,113000,174,OWN,39,0,356.334632
68366190,21.85044307,1,1,43119.37436,0,0,-35,85000,280,MORTGAGE,20,0,157.9563256
68366241,20.34832923,1,0,50661.06306,0,0,-9,33000,135,OWN,21,0,381.148232
68366243,34.65906836,1,1,48123.94789,0,0,-5,70000,87,RENT,34,0,758.2455021
68366277,17.45026996,0,2,50404.38997,0,0,21,135000,232,MORTGAGE,36,0,2482.866374
68366301,38.74723073,3,0,29914.09779,2,0,68,80000,226,MORTGAGE,43,1,1538.84159
68366309,28.89399491,3,1,51568.5421,2,0,-19,33888,199,RENT,37,0,114.7747869
68366314,2.774280091,1,0,54876.62793,0,0,39,62500,146,RENT,33,0,1397.745634
68366326,9.835898454,1,0,71660.83816,0,0,-16,118000,193,RENT,53,0,1812.505874
68366327,13.81482422,1,0,34897.47325,0,0,-14,125000,296,MORTGAGE,44,0,286.6903331
68366330,22.13340576,3,1,32218.19592,0,0,-56,120000,132,OWN,59,0,180.0021877
68366338,12.74290748,3,0,64751.83175,1,0,-50,47000,106,MORTGAGE,40,0,1087.618881
68366348,11.01007377,1,0,27317.26864,0,0,-57,47000,130,MORTGAGE,24,0,2984.967621
68366362,39.1529296,3,0,71833.4573,1,0,37,99500,286,MORTGAGE,33,0,361.2585383
68366369,42.26569259,0,0,67745.60299,2,0,17,65000,168,RENT,28,0,275.6734459
68366427,23.07640213,3,1,58718.15356,1,0,48,135000,181,OWN,41,0,3661.596545
68366445,21.43577095,1,1,27240.30987,0,0,-40,70000,152,OWN,42,0,592.1356772
68366448,21.53027827,3,1,47608.07174,0,0,-7,48000,302,MORTGAGE,28,0,253.4130853
68366474,55.29545632,0,1,49212.79603,0,0,-10,55000,134,OWN,38,0,4736.360223
68366510,11.47617274,3,0,54338.73466,1,0,-3,76000,119,MORTGAGE,44,0,967.4765971
68366599,66.03965174,1,0,58308.87705,0,0,-40,160000,238,RENT,30,0,1080.971485
68366607,16.4441388,1,1,38759.60058,0,0,27,50000,169,RENT,72,0,6905.58256
68366663,19.87806119,3,0,65916.60597,2,0,-34,77900,398,OWN,35,0,2442.088398
68366688,19.90505451,0,2,57806.5348,0,0,-14,78000,246,MORTGAGE,38,0,4845.725185
68366718,11.72919612,0,1,57658.77251,0,0,41,70000,97,RENT,33,0,724.9353493
68366762,5.992232609,2,0,46648.54497,0,0,6,26000,49,RENT,26,0,1864.711875
68366819,18.37064356,1,0,55822.3247,0,0,29,65000,142,RENT,32,0,1251.864326
68366850,25.41842415,2,2,17857.19714,0,0,-3,96000,303,MORTGAGE,34,0,13892.66593
68366859,48.44167131,0,0,55964.21466,2,0,32,25000,102,RENT,44,0,1328.110189
68366904,20.27109722,2,2,74866.85576,0,0,14,50000,167,RENT,41,0,2325.382108
68366911,24.32268742,1,1,61713.32292,2,0,-62,100000,359,RENT,28,0,450.1371185
68366912,21.10820901,1,0,59961.49896,0,0,-47,60000,95,MORTGAGE,45,0,302.6773647
68366926,41.17755355,2,1,61593.59198,0,0,-30,126500,235,MORTGAGE,41,0,208.3100496
68366933,20.82457847,1,0,68139.46352,0,0,-2,72000,220,MORTGAGE,52,0,1699.043419
68366957,34.04961209,1,0,47011.75821,2,0,-29,70000,227,MORTGAGE,60,0,4138.082813
68366965,17.03970421,0,0,64778.29743,1,0,35,92000,229,MORTGAGE,47,0,4139.711132
68366973,26.02122233,3,0,56861.87071,0,0,17,82193,196,RENT,47,0,143.9235679
68366976,46.37275969,2,0,50967.29543,0,0,-4,220000,145,RENT,32,0,3163.588425
68366999,21.17962661,1,2,70258.81338,2,0,5,45000,107,OWN,39,0,4240.670719
68367009,6.009414093,3,1,39685.30991,0,0,45,39000,172,MORTGAGE,18,0,3293.010304
68367011,29.77896926,0,0,40254.00682,2,0,-46,52000,131,RENT,35,0,49.26710667
68373123,20.29551239,3,1,14649.5034,1,0,27,98000,387,RENT,45,0,2445.994364
68373126,21.90286461,3,1,36063.50354,0,0,10,50000,114,RENT,56,0,927.9780275
68373179,28.87601851,2,1,43397.12421,0,0,85,32500,142,MORTGAGE,37,0,2602.656972
68373201,45.37145941,2,0,49248.55155,0,0,34,70000,219,OWN,37,0,1228.203576
68373202,14.13000914,3,1,56733.86079,0,0,12,65000,166,OWN,36,0,2217.001791
68373208,24.6684224,3,0,63218.4921,0,0,-4,60000,221,RENT,31,0,640.0011053
68373216,32.35089329,3,0,30061.31407,0,0,21,300000,156,MORTGAGE,30,0,315.7431401
68373230,38.7028617,3,0,51645.31886,0,0,-26,106000,200,MORTGAGE,31,0,5094.259407
68373244,14.44446548,2,0,35252.43977,0,0,-52,37000,68,RENT,53,0,2537.311706
68373260,23.03627402,2,0,30048.61905,2,0,5,93000,203,RENT,38,0,5751.156671
68373290,10.49349676,0,2,54863.54732,2,0,11,72100,190,RENT,29,0,3291.35084
68373313,23.02540486,3,0,51524.54735,1,0,-39,195000,322,MORTGAGE,30,0,520.3847623
68373321,31.08442801,2,0,57400.86986,0,0,-55,32220,132,MORTGAGE,21,0,2412.443925
68373324,11.68447624,2,1,58696.38962,1,0,17,45000,126,MORTGAGE,36,0,1642.895882
68373325,36.27175895,2,0,42765.62231,2,0,22,58500,75,MORTGAGE,33,0,647.9921547
68373376,36.45429233,1,0,66415.35291,0,0,-22,52000,103,RENT,42,0,4020.501551
68373391,26.7744819,0,0,36222.64037,0,0,38,85000,197,MORTGAGE,32,0,274.9074987
68373395,4.939729788,2,0,34166.04272,0,0,29,50000,204,RENT,38,0,1687.819373
68373422,31.5979725,3,0,55972.88869,0,0,5,48000,171,RENT,50,0,2925.03058
68373424,7.401871393,2,2,53220.35252,2,0,78,67000,191,MORTGAGE,33,0,351.4396383
68373447,31.58396649,0,0,37853.13553,0,0,13,60000,145,RENT,28,0,9606.8825
68373449,27.50869389,1,0,37508.72404,2,0,-1,59000,207,MORTGAGE,44,0,1856.174744
68373451,27.00565541,2,1,55698.20303,2,0,-22,46000,82,RENT,51,0,3957.400393
68373454,6.173688145,0,1,53752.73025,0,0,-9,70000,127,RENT,51,0,1580.420174
68373462,26.38635346,1,0,34426.92866,0,0,-42,75000,242,RENT,33,0,738.9059228
68373511,34.8418567,1,0,40355.06656,1,0,-22,75000,121,MORTGAGE,29,0,3609.622623
68373554,12.86358748,3,1,36337.80383,0,0,53,75000,207,OWN,37,0,1186.225007
68373591,41.05868335,1,1,18202.3673,0,0,6,37000,143,RENT,40,0,1747.611724
68373593,10.7163471,1,1,70462.76564,2,0,19,95000,212,RENT,40,0,1714.612554
68373599,29.211303,2,0,53576.59106,0,0,-54,40000,51,RENT,34,0,121.5559248
68373615,50.82030088,2,0,67375.50773,2,0,56,42000,99,RENT,52,0,828.9233133
68373625,22.78067604,1,1,45415.76549,0,0,23,150000,138,MORTGAGE,53,0,811.4339622
68373685,6.413981476,0,0,35419.25078,0,0,-9,60000,204,MORTGAGE,26,0,89.3766114
68373686,39.89379251,0,0,36882.69353,0,0,51,65000,50,RENT,30,0,221.242908
68373693,27.45854057,1,1,36870.67151,0,0,-52,85000,58,RENT,38,0,1692.707793
68373714,57.50383089,0,0,42219.04212,0,0,75,72000,151,MORTGAGE,39,0,777.4875216
68373726,14.40077934,1,0,26784.17579,0,0,-6,50000,190,RENT,45,1,1393.664478
68373783,34.23866884,1,0,44199.59907,0,0,-43,75000,110,RENT,36,0,1321.313355
68373812,39.0388921,1,0,41380.86204,0,0,-22,26248,240,MORTGAGE,38,0,2124.076964
68373816,8.222866899,2,1,63097.92739,1,0,-40,65000,152,RENT,18,0,3789.020237
68373820,16.57168606,1,0,58058.8293,2,0,30,45000,46,RENT,52,0,514.6883868
68373832,11.60640617,2,0,44262.30473,0,0,-13,175000,327,MORTGAGE,22,0,897.5177907
68373836,46.55794109,2,0,57139.24014,0,0,-68,64000,231,MORTGAGE,22,0,1629.265733
68373839,27.94879601,2,0,33569.88255,2,0,-50,58000,414,MORTGAGE,24,0,2705.605582
68373843,35.75394011,1,1,31057.46425,0,0,-54,35000,168,RENT,31,0,967.1864927
68373850,41.8061765,2,1,48587.3364,1,0,31,62000,130,RENT,50,0,616.1192487
68373887,2.786360812,1,1,51532.60693,1,0,11,48000,125,MORTGAGE,50,0,2249.969259
68373903,59.3658474,2,0,47897.44312,0,0,-34,55000,303,MORTGAGE,35,0,2180.516378
68373954,14.5076335,1,1,70339.27514,2,0,-13,150000,207,OWN,25,0,2828.356528
68373955,42.91108176,2,0,60309.82822,0,0,-2,89000,241,RENT,43,0,1376.417996
68373982,50.19328924,2,0,65524.42073,1,0,-14,88400,172,MORTGAGE,37,0,156.8495389
68374085,5.972374809,2,1,41701.30415,0,0,-20,110000,145,MORTGAGE,48,1,1776.376424
68374100,44.07750009,2,0,54987.98667,1,0,-20,47000,74,MORTGAGE,27,0,754.4888108
68374108,20.29764306,1,0,34347.62327,2,0,57,43000,167,RENT,37,0,12303.88683
68374109,31.47561716,1,1,39029.8501,0,0,-16,50000,280,MORTGAGE,47,0,1741.822023
68374115,26.22883503,0,0,54966.87438,0,0,52,45000,106,RENT,49,0,1167.31474
68374127,6.443986775,2,1,36655.58078,0,0,-12,18406,75,RENT,54,0,2870.870042
68374135,42.01147313,0,1,38130.95066,2,0,21,75000,162,MORTGAGE,54,0,7645.422678
68374149,52.31710911,0,1,56459.9785,0,0,35,40000,233,MORTGAGE,38,0,1360.378928
68374209,26.24060049,1,0,38541.44516,0,0,1,13000,157,RENT,49,0,805.0092224
68374259,3.56836249,0,1,64432.93955,0,0,-13,46000,169,RENT,50,0,1313.599622
68374286,22.98862489,1,0,46785.96716,0,0,21,99000,197,RENT,28,0,2367.078198
68374328,42.03708704,0,0,47407.63827,2,0,-12,25000,129,RENT,46,0,2237.107553
68374332,49.51835335,2,1,53768.98646,2,0,-5,130000,134,MORTGAGE,38,0,2733.169313
68374379,22.09685822,1,2,47979.44719,0,0,26,140000,179,MORTGAGE,46,1,1936.603822
68374381,11.68129246,1,0,54199.72141,1,0,-20,80000,204,MORTGAGE,45,0,6172.536864
68374406,37.34649731,1,0,36237.45308,2,0,41,100000,257,MORTGAGE,51,0,907.9363046
68374418,43.26454491,2,0,9182.726519,1,0,11,33200,247,OWN,46,0,2.49351967
68374426,54.39507654,3,0,28806.481,0,0,0,25000,175,RENT,37,0,323.773311
68374442,39.78936577,3,2,43169.84345,0,0,11,175350,430,MORTGAGE,42,0,89.92874203
68374491,24.61408028,0,3,57356.67167,1,0,-35,50000,314,MORTGAGE,32,0,329.9135655
68374509,11.15822573,0,0,82380.08439,0,0,30,56000,129,MORTGAGE,53,0,483.7987253
68374511,7.994358451,3,0,41103.5636,0,0,12,38500,100,RENT,49,0,634.3862382
68374549,35.32534088,1,0,40188.79915,0,0,67,61000,158,OWN,27,0,49.69140559
68374569,21.63192123,0,0,55057.66802,0,0,18,75000,279,MORTGAGE,43,0,662.271949
68374585,48.84723048,2,0,53324.4085,0,0,-12,215000,209,MORTGAGE,55,0,322.0711247
68374587,39.22928042,1,1,53835.37143,0,0,-21,82300,262,OWN,45,0,1740.983962
68374628,15.30853572,3,0,46164.40447,1,0,7,72000,178,RENT,41,0,169.7922496
68374670,54.28536077,0,2,20289.70159,2,0,-46,70000,185,RENT,33,0,395.4045979
68374676,41.78359886,3,0,52959.95391,1,0,-50,30000,183,RENT,36,0,4047.996376
68374693,34.2312316,2,0,49286.56151,0,0,43,40000,100,OWN,33,0,1507.638424
68374739,36.52731873,0,0,26165.50027,2,0,-4,130000,461,MORTGAGE,44,0,1529.230645
68374742,57.38764713,3,0,58721.53978,0,0,-2,80000,243,MORTGAGE,53,0,635.6151155
68374757,30.25024355,3,0,60946.05548,1,0,-7,80000,184,MORTGAGE,51,0,1451.924241
68374761,24.68044419,3,1,58370.04884,2,0,7,55000,297,RENT,29,0,2663.585881
68374784,27.1287777,0,0,43896.49209,2,0,20,57000,330,MORTGAGE,31,0,1815.249273
68374796,44.29437628,1,1,53313.92452,1,0,-16,89000,354,MORTGAGE,34,0,1540.490394
68374806,26.62971287,2,0,36531.52365,0,0,35,59000,196,RENT,42,0,903.868893
68374826,27.55215141,1,0,29217.75154,2,0,-42,38000,252,MORTGAGE,31,0,1991.683789
68374828,8.880364798,1,0,48515.63948,1,0,41,31000,122,RENT,49,0,3891.044269
68374830,5.645394757,1,0,27467.95025,2,0,12,150000,133,RENT,27,0,423.126536
68374837,17.85562263,3,0,47997.96228,0,0,-36,90000,193,MORTGAGE,48,0,3476.490036
68374852,17.1843255,1,0,49220.4066,1,0,47,31000,145,RENT,46,0,1323.598067
68374868,42.7997132,1,0,37739.64554,0,0,12,150000,223,MORTGAGE,27,0,7751.19642
68374904,13.75274329,0,0,79113.11479,2,0,30,155000,266,MORTGAGE,39,0,607.4950798
68374905,21.58676069,0,0,41020.36313,0,0,-63,46000,172,RENT,35,0,205.4835357
68374921,42.03344522,1,0,53183.27703,0,0,-23,80000,161,MORTGAGE,29,0,350.0735071
68375022,27.79733125,0,1,47135.96275,0,0,-7,43000,139,OWN,47,0,38.70495827
68375062,16.05258667,2,0,64092.28111,2,0,2,51685.22,183,MORTGAGE,43,1,909.3493952
68375063,3.814610924,2,0,44981.96025,2,0,25,33000,128,OWN,32,0,772.0348403
68375075,27.91088737,1,0,30994.12629,1,0,27,162000,302,MORTGAGE,57,0,2034.473939
68375089,39.60713999,1,0,56223.68764,0,0,-70,70000,202,RENT,37,0,355.3026002
68375092,44.67310555,1,0,27457.48186,0,0,-19,112000,195,MORTGAGE,31,0,2860.830983
68375103,55.1509736,3,1,37278.04592,0,0,-13,41000,181,RENT,42,0,778.9035341
68375200,39.83345629,1,2,42344.61795,0,0,12,41000,95,RENT,56,0,4179.807093
68375206,48.58992244,1,2,42912.26464,2,0,28,70000,197,RENT,29,0,404.8101944
68375225,11.1364641,1,0,44803.45974,2,0,26,57500,336,RENT,41,0,3193.563114
68375264,62.79369766,1,0,43609.73674,2,0,27,85000,319,OWN,38,0,412.1252051
68375303,42.45582706,2,1,51884.62562,1,0,-9,110000,108,MORTGAGE,43,0,39.54560484
68375315,41.70539434,3,0,39802.53478,0,0,18,100000,135,MORTGAGE,31,0,120.4300765
68375330,31.16106679,3,0,56524.70835,1,0,-53,296000,182,OWN,44,0,3381.36153
68375333,16.71359791,1,2,37373.82089,1,0,16,38000,101,RENT,43,0,1521.065253
68375364,12.7559502,3,0,30959.32887,0,0,47,50000,295,RENT,48,0,775.0291573
68375365,13.41454906,1,1,33029.72405,2,0,-47,106284,314,MORTGAGE,44,0,2051.585924
68375368,31.21701789,1,0,43828.42638,2,0,-1,50000,100,RENT,49,0,947.1376421
68375498,31.96600319,2,1,64565.4396,1,0,37,80000,146,MORTGAGE,44,0,3426.674711
68375505,50.46047686,2,0,49587.22508,1,0,22,124000,359,MORTGAGE,50,0,2759.841274
68375528,38.71204942,3,0,43086.56084,0,0,38,60000,195,MORTGAGE,48,0,1258.659743
68375541,50.05912902,1,0,49395.64416,1,0,8,120000,136,OWN,45,0,22.2361668
68375556,19.53149023,2,1,31851.0094,1,0,44,65000,102,RENT,46,0,1465.620066
68375581,31.59639061,1,0,24404.51405,0,0,18,40000,222,RENT,43,0,965.5247801
68375595,64.29543063,0,0,35185.11214,0,0,-4,65000,190,OWN,33,0,1802.308575
68375609,9.824365259,1,0,34268.20095,0,0,8,55000,243,MORTGAGE,41,0,350.3985688
68375618,16.41326781,3,0,85988.81419,2,0,26,59000,156,MORTGAGE,35,0,2186.358741
68375622,60.19016652,0,1,78825.80452,1,0,-3,150000,130,RENT,45,0,461.9104941
68375664,55.60447141,1,0,31756.62544,0,0,-7,90000,349,MORTGAGE,18,0,7815.75472
68375669,18.3526772,3,0,76321.46534,0,0,0,75000,205,MORTGAGE,37,0,3417.596035
68375705,9.620583183,3,1,39311.60593,1,0,-52,89000,187,MORTGAGE,28,0,399.7296577
68375713,20.55607508,3,1,74673.5265,1,0,-41,36400,181,RENT,40,0,1571.071474
68375736,57.58189241,1,0,56579.70103,2,0,-38,165000,291,MORTGAGE,31,0,1213.567928
68375754,59.59147642,3,0,35112.5821,0,0,16,90823,95,RENT,57,0,3326.824808
68375791,21.02770129,2,1,74825.03004,0,0,52,55000,236,MORTGAGE,28,0,2692.094091
68375884,50.94598026,3,0,74221.6824,0,0,-22,81500,241,MORTGAGE,36,0,701.8831285
68375899,47.76495918,1,1,34088.27287,1,0,0,40000,136,RENT,55,0,906.1904445
68375941,33.28062261,2,0,54884.70261,0,0,8,95000,90,RENT,52,0,124.1511546
68375963,17.09263388,2,0,20945.52671,0,0,-65,73500,288,MORTGAGE,51,0,1675.451667
68375990,32.60360607,0,0,44074.05132,2,0,9,80000,245,MORTGAGE,24,0,2845.525935
68376080,3.793407983,2,1,44180.92892,1,0,37,36000,137,RENT,38,0,1085.876503
68376147,21.14744442,2,0,43865.09046,0,0,-27,46000,237,MORTGAGE,30,0,5826.829821
